Station Names,YEAR,Month,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Period
Hatiya,1971,11,30.4,25.5,50,78,0.9,2.2,7.965517241,1971.11
Hatiya,1972,11,30.4,20.9,50,78,0.9,2.2,7.965517241,1972.11
Hatiya,1973,11,30.7,21.2,319,78,0.7,3.1,7.965517241,1973.11
Hatiya,1974,11,31.8,23.1,89,77,1.1,3.9,7.965517241,1974.11
Hatiya,1975,11,30,20.8,249,76,1,3.8,7.965517241,1975.11
Hatiya,1976,11,32.2,22.3,54,78,0.6,2.4,7.965517241,1976.11
Hatiya,1977,11,32.2,22,38,81,0.5,3.1,7.965517241,1977.11
Hatiya,1978,11,32,21.2,2,72,0.4,1.8,7.965517241,1978.11
Hatiya,1979,11,32.3,22.8,9,76,0.4,1.8,7.965517241,1979.11
Hatiya,1980,11,31.2,21.1,0,73,0.7,1,7.965517241,1980.11
Hatiya,1981,11,29.4,21.1,50,78,0.9,2.2,7.965517241,1981.11
Hatiya,1982,11,32.2,21.4,13,75,0.8,1.2,7.965517241,1982.11
Hatiya,1983,11,31.9,20.7,59,79,1.5,2.5,7.965517241,1983.11
Hatiya,1984,11,31,18.6,0,73,1,0.8,7.965517241,1984.11
Hatiya,1985,11,33.5,18.9,69,76,1.5,2.1,7.7,1985.11
Hatiya,1986,11,32.7,21,251,83,2,3,7.7,1986.11
Hatiya,1987,11,33.2,21.6,37,77,1.9,2.9,8,1987.11
Hatiya,1988,11,31.8,21.6,68,76,2.6,3,7.2,1988.11
Hatiya,1989,11,31,19.3,0,79,1.1,1.2,9.3,1989.11
Hatiya,1990,11,32.4,22.6,88,84,1.6,3.4,8,1990.11
Hatiya,1991,11,29.3,20.5,23,76,1.4,2.3,6.9,1991.11
Hatiya,1992,11,32,21.8,0,79,1.2,2.7,7.4,1992.11
Hatiya,1993,11,30.5,21,11,82,0.7,1.2,7.8,1993.11
Hatiya,1994,11,29.4,20.1,50,77,0.4,2.5,8,1994.11
Hatiya,1995,11,29.4,21.1,50,83,0.7,3.4,8,1995.11
Hatiya,1996,11,29.4,20.1,50,76,0.4,1.5,8,1996.11
Hatiya,1997,11,30.5,21.1,50,75,0.7,2.1,8,1997.11
Hatiya,1998,11,29.4,20.1,50,82,0.7,1.7,8,1998.11
Hatiya,1999,11,30.5,21.1,1,82,0.6,0.5,9.8,1999.11
Hatiya,2000,11,31.7,19.3,15,83,0.4,0.9,9.5,2000.11
Hatiya,2001,11,31,21.1,205,86,0.4,2.9,7.1,2001.11
Hatiya,2002,11,33.5,20.2,143,85,0.3,2.5,6.9,2002.11
Hatiya,2003,11,31.7,18.8,0,77,0.1,0.1,9.1,2003.11
Hatiya,2004,11,31.8,17.7,0,81,0.1,0.1,8.9,2004.11
Hatiya,2005,11,30.8,19.2,5,83,0.6,1,8.9,2005.11
Hatiya,2006,11,32.5,20.2,16,89,0.8,2.4,7.1,2006.11
Hatiya,2007,11,32,21,191,85,0.9,2.4,7.5,2007.11
Hatiya,2008,11,32.8,19.2,1,82,0.5,1.6,8.2,2008.11
Hatiya,2009,11,33.8,20.3,27,82,1.6,2.9,7.8,2009.11
Hatiya,2010,11,33.5,20.9,0,83,1.2,1.8,7.6,2010.11
Hatiya,2011,11,32.6,18.9,0,84,1.1,0.6,8,2011.11
Hatiya,2012,11,33,19.3,13,82,1.2,2.9,6.2,2012.11
Hatiya,2013,11,32.2,19,0,82,1.1,1.5,8.4,2013.11
Hatiya,1966,12,29.6,16.2,78,83,0.6,2,7.817241379,1966.12
Hatiya,1967,12,28.5,16.2,0,79,0.2,0.8,7.817241379,1967.12
Hatiya,1968,12,28.8,15,0,79,0.5,0.6,7.817241379,1968.12
Hatiya,1969,12,27.6,13.9,0,83,0.6,1.1,7.817241379,1969.12
Hatiya,1970,12,27,16.3,7,76,0.9,1.1,7.817241379,1970.12
Hatiya,1971,12,27,20.1,7,76,0.9,1.1,7.817241379,1971.12
Hatiya,1972,12,27,16.3,7,76,0.9,1.1,7.817241379,1972.12
Hatiya,1973,12,26.6,16.6,54,76,1.4,1.9,7.817241379,1973.12
Hatiya,1974,12,26.6,16.2,0,66,1,0.1,7.817241379,1974.12
Hatiya,1975,12,27.1,15.1,0,70,0.4,0.6,7.817241379,1975.12
Hatiya,1976,12,37.8,16.5,0,74,0.4,1.2,7.817241379,1976.12
Hatiya,1977,12,30.2,17.1,0,73,0.7,1.2,7.817241379,1977.12
Hatiya,1978,12,30,17,8,70,0.8,1,7.817241379,1978.12
Hatiya,1979,12,29.5,17.8,32,71,0.8,1,7.817241379,1979.12
Hatiya,1980,12,27.5,17.4,0,72,1,1.7,7.817241379,1980.12
Hatiya,1981,12,25.8,16.2,7,76,0.9,1.1,7.817241379,1981.12
Hatiya,1982,12,28,15.9,1,75,0.8,0.5,7.817241379,1982.12
Hatiya,1983,12,27.3,14.8,29,72,1,1.3,7.817241379,1983.12
Hatiya,1984,12,29.2,15,0,71,1.3,1.3,7.817241379,1984.12
Hatiya,1985,12,28.6,15.7,2,76,1.2,1.1,8.6,1985.12
Hatiya,1986,12,28.4,17,0,79,1.8,1.6,8.7,1986.12
Hatiya,1987,12,29.2,16.5,9,77,1.6,1.9,8.4,1987.12
Hatiya,1988,12,28.5,17.8,0,80,1.7,1.1,8.4,1988.12
Hatiya,1989,12,30.4,15.3,0,79,1.3,0.7,8.8,1989.12
Hatiya,1990,12,28,17.1,78,83,1.4,1.8,8.4,1990.12
Hatiya,1991,12,28,16.2,28,79,1.6,1.6,7.5,1991.12
Hatiya,1992,12,26.6,16.6,22,79,0.9,0.6,8,1992.12
Hatiya,1993,12,28.7,17.3,0,80,1.1,1.4,8.4,1993.12
Hatiya,1994,12,25.8,15.5,7,68,0.4,0.7,8.4,1994.12
Hatiya,1995,12,25.8,16.2,7,72,0.1,0.1,8.4,1995.12
Hatiya,1996,12,25.8,15.5,7,75,0.5,1.5,8.4,1996.12
Hatiya,1997,12,27.1,16.2,7,75,0.9,1.8,8.4,1997.12
Hatiya,1998,12,25.8,15.5,7,76,0.6,0.2,8.4,1998.12
Hatiya,1999,12,27.1,16.2,34,83,0.6,1,7.5,1999.12
Hatiya,2000,12,28.5,14.3,0,80,0.5,0.3,9.5,2000.12
Hatiya,2001,12,29.8,15,0,81,0.4,0.7,8.7,2001.12
Hatiya,2002,12,30.2,15.6,0,82,0.2,0.9,7.9,2002.12
Hatiya,2003,12,28.6,15.8,93,82,0.5,1.5,6.9,2003.12
Hatiya,2004,12,30.2,15.4,0,79,0.3,0.3,8.5,2004.12
Hatiya,2005,12,29.5,16.1,9,80,0.6,1.5,7.9,2005.12
Hatiya,2006,12,29.4,15.2,0,86,0.6,0.3,8.3,2006.12
Hatiya,2007,12,28.2,15.4,0,81,0.7,1.3,6.6,2007.12
Hatiya,2008,12,29.6,16.2,0,85,0.5,0.9,5.1,2008.12
Hatiya,2009,12,29.6,14.5,0,82,1.4,1.7,6.9,2009.12
Hatiya,2010,12,31.5,15.2,3,76,1.7,2.8,6.7,2010.12
Hatiya,2011,12,30.2,15.2,0,85,1.4,2.2,5.7,2011.12
Hatiya,2012,12,29,13.7,2,83,1.4,1.3,6.8,2012.12
Hatiya,2013,12,30,14.9,0,83,1.2,1.1,6.5,2013.12
Ishurdi,1961,1,25.6,10.2,5.865384615,74.23076923,0.8,1.1,6.637931034,1961.01
Ishurdi,1962,1,27.7,9,19,75,1.7,0.7,6.637931034,1962.01
Ishurdi,1963,1,27.5,8.6,1,79,2.1,1.1,6.637931034,1963.01
Ishurdi,1964,1,30.1,9.3,1,68,0.6,0.9,6.637931034,1964.01
Ishurdi,1965,1,27.8,10.4,0,74,0.3,1.4,6.637931034,1965.01
Ishurdi,1966,1,37.8,10.9,0,78,0.5,2.7,6.637931034,1966.01
Ishurdi,1967,1,25.6,10.2,0,61,1.4,1.4,6.637931034,1967.01
Ishurdi,1968,1,26.8,10.1,0,73,1.1,1.1,6.637931034,1968.01
Ishurdi,1969,1,29.7,9,4,70,0.8,1.1,6.637931034,1969.01
Ishurdi,1970,1,25.7,10.3,0,72,0.9,2,6.637931034,1970.01
Ishurdi,1971,1,25.6,10.2,0,72,1.2,1.1,6.637931034,1971.01
Ishurdi,1972,1,25.6,10.2,4,72,0.8,1.1,6.637931034,1972.01
Ishurdi,1973,1,29.5,10.1,25,67,1.5,0.7,6.637931034,1973.01
Ishurdi,1974,1,29.4,9.9,0,70,1.6,0.4,6.637931034,1974.01
Ishurdi,1975,1,30.1,9.4,4,68,1.3,1.3,6.637931034,1975.01
Ishurdi,1976,1,28.3,10,0,67,0.9,0.8,6.637931034,1976.01
Ishurdi,1977,1,27.8,9.4,0,65,0.8,0.9,6.637931034,1977.01
Ishurdi,1978,1,30.2,9.5,0,67,0.6,0.6,6.637931034,1978.01
Ishurdi,1979,1,28.3,11.1,24,69,0.9,1.4,6.637931034,1979.01
Ishurdi,1980,1,32.3,10.3,13,70,0.6,0.7,6.637931034,1980.01
Ishurdi,1981,1,27,11.7,30,74,0.7,2,6.637931034,1981.01
Ishurdi,1982,1,29,11,0,70,0.2,0.4,6.637931034,1982.01
Ishurdi,1983,1,35,9.9,15,70,0.7,1,6.637931034,1983.01
Ishurdi,1984,1,26.4,10.8,11,72,0.6,1.5,6.637931034,1984.01
Ishurdi,1985,1,28,12,2,71,0.5,1.9,7.2,1985.01
Ishurdi,1986,1,29.5,10.9,3,70,0.8,1.2,7.7,1986.01
Ishurdi,1987,1,27.7,10.1,2,76,0.8,1,8.2,1987.01
Ishurdi,1988,1,25.9,10.4,0,77,0.9,0.5,7.2,1988.01
Ishurdi,1989,1,27,8.8,0,73,0.7,0.2,8.6,1989.01
Ishurdi,1990,1,30,10.1,0,78,0.5,0.2,7.3,1990.01
Ishurdi,1991,1,28.4,10.2,2,75,0.5,1.5,6.8,1991.01
Ishurdi,1992,1,27.5,10.7,0,80,0.3,0.5,6.6,1992.01
Ishurdi,1993,1,28.5,8.9,2,77,0.8,1.3,6.7,1993.01
Ishurdi,1994,1,28.3,11.7,24,70,0.9,1.1,7,1994.01
Ishurdi,1995,1,27.5,8.8,8,67,1.1,1.4,7.2,1995.01
Ishurdi,1996,1,27,10.4,0,77,0.7,1.3,7.8,1996.01
Ishurdi,1997,1,26.3,9.6,4,75,0.7,1.3,6.8,1997.01
Ishurdi,1998,1,26.2,10.2,16,81,0.7,2.7,4.9,1998.01
Ishurdi,1999,1,28.6,10.9,0,75,0.9,0.6,8.4,1999.01
Ishurdi,2000,1,27.7,10.8,8,79,0.7,0.8,7.3,2000.01
Ishurdi,2001,1,28.4,9.6,0,74,0.7,0.7,6.6,2001.01
Ishurdi,2002,1,28.2,12.1,15,78,0.6,1.5,7,2002.01
Ishurdi,2003,1,26.5,8.3,0,81,0.9,1,6.3,2003.01
Ishurdi,2004,1,26.6,10.5,0,82,0.9,2.1,5.8,2004.01
Ishurdi,2005,1,27,11.4,14,82,1,2.1,5.8,2005.01
Ishurdi,2006,1,28,10.4,0,78,0.8,0.5,7.1,2006.01
Ishurdi,2007,1,29.8,9.3,0,75,0.7,0.4,7.5,2007.01
Ishurdi,2008,1,28.6,11.2,37,81,0.7,1.9,5.7,2008.01
Ishurdi,2009,1,27,12.2,0,83,2,0.9,4.4,2009.01
Ishurdi,2010,1,27.2,9.2,0,81,2.6,1.2,5.4,2010.01
Ishurdi,2011,1,26.8,8.4,4,80,2.3,0.6,5.5,2011.01
Ishurdi,2012,1,27.5,11.6,12,79,2.2,2.4,4.5,2012.01
Ishurdi,2013,1,27,8.6,1,82,2,0.6,5.2,2013.01
Ishurdi,1961,2,30.2,12.6,15.03846154,67.01923077,0.9,1.4,7.917241379,1961.02
Ishurdi,1962,2,31.6,13.1,0,70,1.3,2.4,7.917241379,1962.02
Ishurdi,1963,2,32.6,11.6,2,59,1.6,1.6,7.917241379,1963.02
Ishurdi,1964,2,34.4,12.2,9,66,0.5,2,7.917241379,1964.02
Ishurdi,1965,2,31.2,11.7,17,65,0.6,1.6,7.917241379,1965.02
Ishurdi,1966,2,33.4,13.1,0,68,0.3,0.7,7.917241379,1966.02
Ishurdi,1967,2,30.2,12.6,9,50,1.4,0.3,7.917241379,1967.02
Ishurdi,1968,2,31.1,10,0,58,0.6,1.4,7.917241379,1968.02
Ishurdi,1969,2,34.4,11,0,62,0.8,1.4,7.917241379,1969.02
Ishurdi,1970,2,30.3,12.5,9,65,1.2,1.3,7.917241379,1970.02
Ishurdi,1971,2,30.2,12.6,9,65,0.9,1.4,7.917241379,1971.02
Ishurdi,1972,2,30.2,10.8,0,53,2.1,1.6,7.917241379,1972.02
Ishurdi,1973,2,34.4,13.7,42,60,2.3,2,7.917241379,1973.02
Ishurdi,1974,2,33.3,10.6,0,57,1.6,0.5,7.917241379,1974.02
Ishurdi,1975,2,32.8,12.6,0,60,1.6,1.8,7.917241379,1975.02
Ishurdi,1976,2,33.6,13,17,62,1.6,1,7.917241379,1976.02
Ishurdi,1977,2,33.3,12,0,62,0.4,1.5,7.917241379,1977.02
Ishurdi,1978,2,32.5,12.7,0,61,1,1.5,7.917241379,1978.02
Ishurdi,1979,2,30.6,12,25,66,1.1,1.9,7.917241379,1979.02
Ishurdi,1980,2,31.7,12.5,6,61,0.9,1.5,7.917241379,1980.02
Ishurdi,1981,2,33,13.6,81,71,0.5,1.1,7.917241379,1981.02
Ishurdi,1982,2,30.5,12.3,8,64,0.5,1.4,7.917241379,1982.02
Ishurdi,1983,2,31.3,11.7,45,61,0.8,1.3,7.917241379,1983.02
Ishurdi,1984,2,31,12.1,0,62,0.7,1.5,7.917241379,1984.02
Ishurdi,1985,2,31,11.9,0,58,0.6,0.7,8.2,1985.02
Ishurdi,1986,2,31.4,12.8,10,63,1,2,8.2,1986.02
Ishurdi,1987,2,34.4,12.2,0,69,0.8,0.9,8.8,1987.02
Ishurdi,1988,2,29.8,12.9,32,71,1,1.6,8,1988.02
Ishurdi,1989,2,33,11.6,41,66,1.2,0.6,8.6,1989.02
Ishurdi,1990,2,30.2,15,70,76,0.8,2.8,7.3,1990.02
Ishurdi,1991,2,33.7,13.7,9,69,0.7,1.1,8.7,1991.02
Ishurdi,1992,2,28.2,12.4,40,76,0.5,1.3,7.7,1992.02
Ishurdi,1993,2,34.2,13.6,3,71,1,1.2,7.6,1993.02
Ishurdi,1994,2,31.7,12.6,45,71,0.6,1.4,7,1994.02
Ishurdi,1995,2,30,12.8,24,70,1,1.6,7.2,1995.02
Ishurdi,1996,2,31,13,25,73,0.9,1,8.9,1996.02
Ishurdi,1997,2,30.4,12.4,43,69,0.8,1.5,8,1997.02
Ishurdi,1998,2,31.2,14.5,12,74,0.6,2.1,7,1998.02
Ishurdi,1999,2,34.8,14.6,0,68,1,0.6,9.4,1999.02
Ishurdi,2000,2,28.5,13.4,61,75,0.8,2.5,6.7,2000.02
Ishurdi,2001,2,31.4,13.4,0,71,0.6,0.8,7.2,2001.02
Ishurdi,2002,2,32.6,13.5,2,69,0.8,1,8.9,2002.02
Ishurdi,2003,2,32,14.7,24,76,0.9,2,8.1,2003.02
Ishurdi,2004,2,35,13.2,0,71,0.8,0.5,8.4,2004.02
Ishurdi,2005,2,32.5,15.4,3,72,1.3,1.4,8.4,2005.02
Ishurdi,2006,2,36.4,16.2,0,73,0.7,0.3,7.8,2006.02
Ishurdi,2007,2,31,14.6,35,79,0.7,2.5,6.5,2007.02
Ishurdi,2008,2,30.2,11.8,2,75,0.6,1.3,7,2008.02
Ishurdi,2009,2,33.5,13,4,68,2.5,0.5,8.8,2009.02
Ishurdi,2010,2,33,13.3,3,70,2.5,1.6,7.5,2010.02
Ishurdi,2011,2,32.5,12.6,1,72,2.3,0.9,7.7,2011.02
Ishurdi,2012,2,32.5,12.4,0,67,2.7,0.6,8,2012.02
Ishurdi,2013,2,31.6,13.1,14,75,2.2,1.4,8,2013.02
Ishurdi,1961,3,37.5,18.5,27.32692308,59.26923077,2.8,2.2,8.110344828,1961.03
Ishurdi,1962,3,37.4,15.9,0,49,1.9,1.3,8.110344828,1962.03
Ishurdi,1963,3,37.8,15.6,14,54,2.1,2.1,8.110344828,1963.03
Ishurdi,1964,3,38.4,18.2,0,52,0.6,1.8,8.110344828,1964.03
Ishurdi,1965,3,36.6,15.1,45,58,0.7,2.6,8.110344828,1965.03
Ishurdi,1966,3,39.1,16.2,0,49,0.8,1.5,8.110344828,1966.03
Ishurdi,1967,3,35.1,17.5,15,61,2.2,3.3,8.110344828,1967.03
Ishurdi,1968,3,37.4,16.9,0,51,1.1,1.8,8.110344828,1968.03
Ishurdi,1969,3,37,18,61,62,1.3,1.8,8.110344828,1969.03
Ishurdi,1970,3,39.2,18.6,15,57,2.4,2,8.110344828,1970.03
Ishurdi,1971,3,35.1,17.5,15,57,1.4,1.8,8.110344828,1971.03
Ishurdi,1972,3,35.1,17.8,0,50,1.9,1.3,8.110344828,1972.03
Ishurdi,1973,3,41.2,16.2,27,55,1.9,1.9,8.110344828,1973.03
Ishurdi,1974,3,36.4,15.9,84,56,2.4,1.6,8.110344828,1974.03
Ishurdi,1975,3,43.3,16.5,11,47,2.1,1.4,8.110344828,1975.03
Ishurdi,1976,3,37.2,17.5,8,47,2.2,1.1,8.110344828,1976.03
Ishurdi,1977,3,37.8,18.7,0,52,0.5,1.6,8.110344828,1977.03
Ishurdi,1978,3,37.8,16.1,34,54,1.4,2,8.110344828,1978.03
Ishurdi,1979,3,40.3,16.8,5,43,2,1.6,8.110344828,1979.03
Ishurdi,1980,3,41.4,18.1,22,56,1.3,2.2,8.110344828,1980.03
Ishurdi,1981,3,34,17.4,64,65,0.8,3.1,8.110344828,1981.03
Ishurdi,1982,3,36.1,17,81,63,0.9,2,8.110344828,1982.03
Ishurdi,1983,3,38.2,17.6,54,53,1.7,1.1,8.110344828,1983.03
Ishurdi,1984,3,39.7,18.3,0,50,1.2,1.1,8.110344828,1984.03
Ishurdi,1985,3,38,19.6,19,52,1.8,1.6,8.2,1985.03
Ishurdi,1986,3,41.2,17.1,5,55,1.8,1,8,1986.03
Ishurdi,1987,3,38.2,16.7,25,61,1.8,2.2,8.4,1987.03
Ishurdi,1988,3,34.8,17.7,65,69,1,2.3,8.2,1988.03
Ishurdi,1989,3,37.7,16.3,1,56,1,1.6,7.7,1989.03
Ishurdi,1990,3,35,17.5,128,75,0.9,3.2,6.5,1990.03
Ishurdi,1991,3,38.5,18.8,28,65,1,2,7.9,1991.03
Ishurdi,1992,3,39,18.9,0,55,1.7,1.3,8,1992.03
Ishurdi,1993,3,37.2,16.2,53,61,1.4,1.6,7.8,1993.03
Ishurdi,1994,3,38.5,18.7,3,63,1.3,1.4,8.2,1994.03
Ishurdi,1995,3,40.2,17,20,58,1.2,2,7.9,1995.03
Ishurdi,1996,3,37,19.8,17,64,1.3,1.8,7.9,1996.03
Ishurdi,1997,3,35.2,19.3,42,68,1.1,1.9,8.6,1997.03
Ishurdi,1998,3,36,16.2,68,68,1.1,2.6,8.6,1998.03
Ishurdi,1999,3,38,18.6,0,56,1.1,0.4,9.5,1999.03
Ishurdi,2000,3,35.3,17.9,20,69,0.9,1.4,8.5,2000.03
Ishurdi,2001,3,37.6,17.9,20,60,0.9,1.5,8.3,2001.03
Ishurdi,2002,3,36.3,18.8,62,65,1,1.9,8.8,2002.03
Ishurdi,2003,3,35.5,18.1,73,73,1.1,2.5,8,2003.03
Ishurdi,2004,3,38.2,20.2,0,65,1.4,1.8,8.3,2004.03
Ishurdi,2005,3,37,20.1,75,69,1.4,2.6,7.7,2005.03
Ishurdi,2006,3,40,18.5,2,62,0.9,1.6,8.1,2006.03
Ishurdi,2007,3,36.8,16.9,22,65,0.9,1.4,8.9,2007.03
Ishurdi,2008,3,36.8,20.4,12,73,1,2.6,6.7,2008.03
Ishurdi,2009,3,36.4,18.1,71,64,2.3,2.1,7.6,2009.03
Ishurdi,2010,3,40.2,20.6,0,61,2.7,1.3,8.6,2010.03
Ishurdi,2011,3,38,18.7,30,66,2.9,2,8.1,2011.03
Ishurdi,2012,3,38.8,17.8,5,60,2.2,0.7,8.2,2012.03
Ishurdi,2013,3,37.2,18.3,0,63,1.9,1.1,8,2013.03
Ishurdi,1961,4,42.5,22.6,79.71153846,63.96153846,3.7,2.6,8.193103448,1961.04
Ishurdi,1962,4,39.8,22.3,94,61,2.2,3.2,8.193103448,1962.04
Ishurdi,1963,4,43.6,21.5,143,65,2.9,4.3,8.193103448,1963.04
Ishurdi,1964,4,40,22.8,74,71,0.9,5.1,8.193103448,1964.04
Ishurdi,1965,4,42.2,22.6,57,58,1.8,3.1,8.193103448,1965.04
Ishurdi,1966,4,41.8,23.7,124,56,1.7,2.9,8.193103448,1966.04
Ishurdi,1967,4,36.7,22.7,72,50,3.8,2.4,8.193103448,1967.04
Ishurdi,1968,4,37.5,22.6,11,61,1.5,3,8.193103448,1968.04
Ishurdi,1969,4,37.2,23.2,22,63,2.2,3,8.193103448,1969.04
Ishurdi,1970,4,39.3,23.9,72,62,4.3,2.9,8.193103448,1970.04
Ishurdi,1971,4,36.7,22.7,72,62,2.5,3,8.193103448,1971.04
Ishurdi,1972,4,41,22.7,27,53,4.4,2.3,8.193103448,1972.04
Ishurdi,1973,4,42.8,23.7,100,57,4.5,3.2,8.193103448,1973.04
Ishurdi,1974,4,40.3,22.7,156,70,4.2,3.2,8.193103448,1974.04
Ishurdi,1975,4,43.5,23.6,178,55,4.4,2.5,8.193103448,1975.04
Ishurdi,1976,4,40.1,20.9,23,49,3.6,1.7,8.193103448,1976.04
Ishurdi,1977,4,39.5,22.3,272,69,1.3,4.6,8.193103448,1977.04
Ishurdi,1978,4,38,21.8,158,61,2.7,3.2,8.193103448,1978.04
Ishurdi,1979,4,41,22.6,18,54,2.8,2.5,8.193103448,1979.04
Ishurdi,1980,4,43.3,25,0,53,3.5,2.3,8.193103448,1980.04
Ishurdi,1981,4,38,21.2,360,73,1.9,3.5,8.193103448,1981.04
Ishurdi,1982,4,39,22.8,133,68,2.7,2.9,8.193103448,1982.04
Ishurdi,1983,4,40,21.3,79,56,2.6,3.2,8.193103448,1983.04
Ishurdi,1984,4,42.6,24,101,60,2.6,2.8,8.193103448,1984.04
Ishurdi,1985,4,42.5,24.4,35,55,2.6,2.6,8.5,1985.04
Ishurdi,1986,4,41.7,22.3,53,69,4.2,3.9,8.3,1986.04
Ishurdi,1987,4,41,21.4,61,62,2.5,2.4,8.2,1987.04
Ishurdi,1988,4,36.8,22.7,30,64,2,2.9,8.3,1988.04
Ishurdi,1989,4,42,21.6,0,55,2.5,1.3,8.7,1989.04
Ishurdi,1990,4,38.7,22.2,157,72,2.4,3.6,7.8,1990.04
Ishurdi,1991,4,40.2,22.8,42,63,1.5,2.7,8,1991.04
Ishurdi,1992,4,42.1,23.6,18,56,2.1,2,8.8,1992.04
Ishurdi,1993,4,39.1,22,113,69,1.7,3.4,8.4,1993.04
Ishurdi,1994,4,40.2,22.6,31,62,1.3,3.3,8.1,1994.04
Ishurdi,1995,4,43,23.8,1,55,2.1,2.6,9,1995.04
Ishurdi,1996,4,42.2,22.7,105,63,1.4,3.2,8.7,1996.04
Ishurdi,1997,4,37,20.3,110,75,1.3,3.8,7.4,1997.04
Ishurdi,1998,4,37.6,22.2,109,74,1.4,3.3,8.3,1998.04
Ishurdi,1999,4,40.5,25.8,2,68,2,2.3,8.5,1999.04
Ishurdi,2000,4,39.5,23.4,206,74,2.1,3.1,8.1,2000.04
Ishurdi,2001,4,38.8,23.3,52,65,1.6,2.8,8.3,2001.04
Ishurdi,2002,4,36.4,23,28,75,1.6,3.8,8.5,2002.04
Ishurdi,2003,4,38.2,23.7,89,74,1.5,3.2,8.2,2003.04
Ishurdi,2004,4,40.6,23.5,127,74,1.6,3.8,7.7,2004.04
Ishurdi,2005,4,38.5,23.5,13,68,1.6,2.8,8.7,2005.04
Ishurdi,2006,4,38.4,23.1,74,72,1.1,3.3,7.6,2006.04
Ishurdi,2007,4,40,23.8,30,70,1.3,3.2,8.1,2007.04
Ishurdi,2008,4,40.4,23.1,35,70,1.3,2.5,8.2,2008.04
Ishurdi,2009,4,40.8,24.1,16,65,2.9,2,8.3,2009.04
Ishurdi,2010,4,42.5,25.6,46,68,3.4,2.8,7.5,2010.04
Ishurdi,2011,4,37.5,22.1,96,71,2.4,3.6,7.6,2011.04
Ishurdi,2012,4,40.2,23.1,51,68,2.5,3.1,8.3,2012.04
Ishurdi,2013,4,40,23.1,69,63,2.2,3.1,7.5,2013.04
Ishurdi,1961,5,42.5,23.9,173.4807692,74.09615385,3.4,4.7,7.251724138,1961.05
Ishurdi,1962,5,37.5,23.7,208,80,3,4.8,7.251724138,1962.05
Ishurdi,1963,5,37.7,23.5,182,78,3.2,5.4,7.251724138,1963.05
Ishurdi,1964,5,38.7,24.5,222,77,0.8,5.2,7.251724138,1964.05
Ishurdi,1965,5,42.1,25.4,68,70,2.4,4.5,7.251724138,1965.05
Ishurdi,1966,5,41.3,24.9,3,62,1.9,3.7,7.251724138,1966.05
Ishurdi,1967,5,35.4,24.2,176,63,4.9,4.3,7.251724138,1967.05
Ishurdi,1968,5,37.6,24.5,21,68,2.8,4.3,7.251724138,1968.05
Ishurdi,1969,5,37.5,24.4,121,76,1.2,4.3,7.251724138,1969.05
Ishurdi,1970,5,44,25.8,176,73,4.8,3.9,7.251724138,1970.05
Ishurdi,1971,5,35.4,24.2,176,73,2.7,4.3,7.251724138,1971.05
Ishurdi,1972,5,42.8,26,130,63,4,2.9,7.251724138,1972.05
Ishurdi,1973,5,36.3,23.9,470,81,4.7,5.6,7.251724138,1973.05
Ishurdi,1974,5,38.1,24,71,74,4,4.9,7.251724138,1974.05
Ishurdi,1975,5,43.6,24,138,70,3.9,4.1,7.251724138,1975.05
Ishurdi,1976,5,40.1,22.6,352,72,3.3,4.7,7.251724138,1976.05
Ishurdi,1977,5,37.8,22.4,257,77,3.1,4.4,7.251724138,1977.05
Ishurdi,1978,5,38.2,23.5,266,75,3.2,5,7.251724138,1978.05
Ishurdi,1979,5,42.7,26,4,49,3.7,2.5,7.251724138,1979.05
Ishurdi,1980,5,38.8,22.4,381,76,4.3,5,7.251724138,1980.05
Ishurdi,1981,5,39,23.7,323,77,2.4,4.9,7.251724138,1981.05
Ishurdi,1982,5,41.5,25.4,144,66,2,2.2,7.251724138,1982.05
Ishurdi,1983,5,37.5,23.6,368,77,1.9,4.1,7.251724138,1983.05
Ishurdi,1984,5,38.5,24.5,191,75,4.1,5.2,7.251724138,1984.05
Ishurdi,1985,5,37.3,23.1,155,71,2.1,4.3,7.8,1985.05
Ishurdi,1986,5,39.8,22.8,78,72,2.8,3.3,7.2,1986.05
Ishurdi,1987,5,41.8,22.9,133,69,2.4,2.4,9.4,1987.05
Ishurdi,1988,5,35.4,24.2,313,79,2.5,4.9,7.2,1988.05
Ishurdi,1989,5,43,25,236,72,2.4,3.8,6.9,1989.05
Ishurdi,1990,5,35.5,23.9,207,80,1.5,4.3,7,1990.05
Ishurdi,1991,5,40.2,24.3,173,81,2.8,5,5.7,1991.05
Ishurdi,1992,5,40.5,23.4,132,72,2.1,3.5,8.1,1992.05
Ishurdi,1993,5,36.6,23.4,213,81,2,4.9,6.7,1993.05
Ishurdi,1994,5,42.5,25.1,155,73,2,4.1,8,1994.05
Ishurdi,1995,5,42.8,26.3,107,70,2.6,4.5,6.9,1995.05
Ishurdi,1996,5,40.5,25.5,81,75,2.1,4.4,8,1996.05
Ishurdi,1997,5,40.6,24.4,132,75,1.6,4,8.8,1997.05
Ishurdi,1998,5,39.8,24.3,269,79,1.7,5.1,7,1998.05
Ishurdi,1999,5,38.7,24.8,203,78,1.8,4.6,6.3,1999.05
Ishurdi,2000,5,39.5,24.4,233,82,1.3,4.9,5.7,2000.05
