location,co_level,gas_level,temperature,humidity,dust_level
Keraniganj,7,20,25,53,16
Keraniganj,94,234,32,75,17
Keraniganj,7,19,20,55,20
Keraniganj,22,101,20,34,31
Keraniganj,7,50,24,54,19
Keraniganj,28,207,12,36,99
Keraniganj,1,11,23,53,13
Keraniganj,89,134,20,67,64
Keraniganj,8,15,28,46,6
Keraniganj,78,177,10,64,80
Keraniganj,1,28,28,52,19
Keraniganj,77,291,10,65,80
Keraniganj,6,28,29,60,18
Keraniganj,68,150,15,33,24
Keraniganj,3,40,25,52,15
Keraniganj,40,284,27,35,69
Keraniganj,6,44,30,45,9
Keraniganj,88,134,18,67,78
Keraniganj,6,9,20,51,18
Keraniganj,56,137,32,76,16
Keraniganj,1,50,24,50,1
Keraniganj,40,197,21,36,91
Keraniganj,9,24,20,47,3
Keraniganj,81,287,35,46,29
Keraniganj,6,7,20,47,3
Keraniganj,25,236,34,47,34
Keraniganj,2,7,30,44,18
Keraniganj,98,268,18,65,82
Keraniganj,7,7,21,52,17
Keraniganj,33,261,14,72,66
Keraniganj,1,46,29,54,17
Keraniganj,32,166,26,60,81
Keraniganj,8,43,26,47,3
Keraniganj,94,112,26,37,59
Keraniganj,6,36,26,46,20
Keraniganj,76,124,24,76,96
Keraniganj,8,37,26,44,7
Keraniganj,29,146,21,74,51
Keraniganj,5,28,28,58,2
Keraniganj,72,236,16,53,20
Keraniganj,4,19,21,52,7
Keraniganj,84,60,11,38,13
Keraniganj,3,32,23,40,3
Keraniganj,24,108,29,39,43
Keraniganj,8,27,24,47,1
Keraniganj,24,138,10,44,73
Keraniganj,6,12,24,49,2
Keraniganj,39,90,23,68,88
Keraniganj,4,21,21,43,14
Keraniganj,77,265,29,46,41
Keraniganj,6,6,25,49,13
Keraniganj,47,83,19,41,75
Keraniganj,1,10,27,47,7
Keraniganj,99,212,23,67,96
Keraniganj,5,17,22,45,17
Keraniganj,57,105,13,32,28
Keraniganj,3,20,22,58,20
Keraniganj,47,115,25,77,91
Keraniganj,4,35,20,54,18
Keraniganj,91,235,23,43,19
Keraniganj,8,24,28,47,18
Keraniganj,22,258,22,55,99
Keraniganj,8,32,22,41,4
Keraniganj,53,119,11,66,63
Keraniganj,8,46,21,57,7
Keraniganj,82,132,28,65,13
Keraniganj,2,3,30,46,17
Keraniganj,39,189,18,58,83
Keraniganj,7,49,23,44,3
Keraniganj,51,105,21,30,40
Keraniganj,8,14,30,50,15
Keraniganj,93,207,31,64,31
Keraniganj,8,26,22,58,5
Keraniganj,50,189,11,72,59
Keraniganj,4,18,30,54,18
Keraniganj,96,200,26,47,53
Keraniganj,4,42,22,42,11
Keraniganj,36,103,28,65,100
Keraniganj,1,17,26,58,10
Keraniganj,69,299,28,52,62
Keraniganj,5,30,29,49,2
Keraniganj,44,94,18,35,96
Keraniganj,8,41,20,43,9
Keraniganj,76,258,17,64,17
Keraniganj,1,3,20,59,17
Keraniganj,59,210,26,49,58
Keraniganj,2,44,28,47,19
Keraniganj,37,186,16,79,16
Keraniganj,4,22,27,54,12
Keraniganj,68,276,24,65,27
Keraniganj,10,40,27,57,11
Keraniganj,46,50,11,57,64
Keraniganj,7,44,24,60,3
Keraniganj,55,275,10,39,65
Keraniganj,5,35,24,53,6
Keraniganj,20,119,33,57,84
Keraniganj,10,1,30,49,20
Keraniganj,71,126,14,79,59
Keraniganj,7,7,29,45,12
Keraniganj,65,186,32,80,68
Keraniganj,1,47,24,51,16
Keraniganj,44,101,21,54,58
Keraniganj,7,25,26,54,7
Keraniganj,71,147,14,73,63
Keraniganj,5,30,22,52,3
Keraniganj,82,147,33,62,85
Keraniganj,1,42,30,57,15
Keraniganj,48,174,21,74,23
Keraniganj,2,22,20,49,2
Keraniganj,25,62,35,79,60
Keraniganj,4,12,22,52,3
Keraniganj,68,229,15,51,28
Keraniganj,4,27,24,47,17
Keraniganj,58,149,20,36,98
Keraniganj,5,7,23,56,20
Keraniganj,57,108,31,36,53
Keraniganj,9,49,23,59,3
Keraniganj,44,117,35,32,30
Keraniganj,2,37,27,42,5
Keraniganj,97,169,17,60,62
Keraniganj,8,25,22,45,19
Keraniganj,80,290,28,61,16
Keraniganj,7,45,23,45,9
Keraniganj,63,113,26,71,61
Keraniganj,8,11,29,56,2
Keraniganj,69,226,24,73,76
Keraniganj,5,9,29,52,1
Keraniganj,30,237,31,67,27
Keraniganj,4,49,29,49,11
Keraniganj,78,72,32,68,62
Keraniganj,7,41,28,44,16
Keraniganj,91,70,17,45,69
Keraniganj,2,44,27,43,2
Keraniganj,51,148,23,39,76
Keraniganj,5,48,30,55,3
Keraniganj,48,219,10,61,17
Keraniganj,9,21,27,55,12
Keraniganj,46,167,29,57,34
Keraniganj,5,24,22,54,20
Keraniganj,54,144,22,37,100
Keraniganj,4,3,27,58,6
Keraniganj,94,107,22,47,67
Keraniganj,4,4,24,44,11
Keraniganj,70,133,33,51,87
Keraniganj,4,8,26,59,19
Keraniganj,78,257,33,73,30
Keraniganj,1,12,28,57,11
Keraniganj,37,264,16,74,56
Keraniganj,9,12,28,59,20
Keraniganj,55,249,17,42,83
Keraniganj,7,16,28,42,8
Keraniganj,46,207,30,43,58
Keraniganj,4,13,29,54,1
Keraniganj,40,267,29,80,50
Keraniganj,4,15,27,46,8
Keraniganj,33,126,21,70,54
Keraniganj,2,34,26,48,3
Keraniganj,55,95,35,61,84
Keraniganj,4,36,28,46,18
Keraniganj,94,178,13,58,76
Keraniganj,4,11,24,60,9
Keraniganj,49,189,32,46,43
Keraniganj,10,7,21,47,14
Keraniganj,92,290,12,45,41
Keraniganj,4,44,30,57,7
Keraniganj,38,78,20,79,40
Keraniganj,2,18,26,40,17
Keraniganj,48,231,13,68,89
Keraniganj,9,41,25,49,20
Keraniganj,64,124,18,60,69
Keraniganj,2,41,28,52,4
Keraniganj,24,274,23,74,42
Keraniganj,8,9,28,57,5
Keraniganj,99,189,32,60,41
Keraniganj,2,42,29,51,7
Keraniganj,39,235,31,41,42
Keraniganj,8,40,25,42,6
Keraniganj,1,15,22,42,1
Keraniganj,87,55,25,34,84
Keraniganj,3,7,25,47,13
Keraniganj,34,286,18,42,59
Keraniganj,7,25,26,48,15
Keraniganj,52,238,18,60,46
Keraniganj,8,37,28,45,2
Keraniganj,34,218,18,50,12
Keraniganj,10,50,29,59,1
Keraniganj,100,210,17,35,22
Keraniganj,5,48,20,45,14
Keraniganj,52,95,13,33,44
Keraniganj,7,26,23,50,5
Keraniganj,62,199,16,34,57
Keraniganj,4,2,21,57,19
Keraniganj,92,164,18,60,99
Keraniganj,1,21,30,59,8
Keraniganj,68,247,27,74,50
Keraniganj,1,37,25,54,3
Keraniganj,78,78,13,73,32
Keraniganj,7,6,27,47,3
Keraniganj,22,68,29,62,72
Keraniganj,9,39,27,56,17
Keraniganj,98,297,35,60,39
Keraniganj,7,25,24,43,20
Keraniganj,63,245,20,60,18
Keraniganj,4,41,28,56,16
Keraniganj,41,217,22,58,100
Keraniganj,7,18,20,60,3
Keraniganj,35,70,17,47,15
Keraniganj,6,19,20,45,14
Keraniganj,74,185,23,48,91
Keraniganj,6,30,30,50,19
Keraniganj,59,144,32,38,70
Keraniganj,2,32,26,50,19
Keraniganj,47,263,27,77,63
Keraniganj,4,43,28,42,4
Keraniganj,43,69,15,47,51
Keraniganj,2,19,28,41,12
Keraniganj,43,150,23,46,68
Keraniganj,2,33,21,43,7
Keraniganj,45,165,11,73,49
Keraniganj,4,9,28,52,6
Keraniganj,47,271,25,37,22
Keraniganj,4,21,25,44,11
Keraniganj,28,189,22,50,94
Keraniganj,7,8,29,45,2
Keraniganj,26,184,10,36,63
Keraniganj,10,10,22,57,19
Keraniganj,100,170,24,73,30
Keraniganj,4,21,20,53,18
Keraniganj,30,228,17,36,27
Keraniganj,3,46,30,44,4
Keraniganj,66,239,29,47,74
Keraniganj,4,40,23,46,9
Keraniganj,23,224,23,66,84
Keraniganj,10,29,26,49,7
Keraniganj,38,298,14,49,32
Keraniganj,7,37,20,48,13
Keraniganj,76,83,29,34,96
Keraniganj,5,13,27,47,12
Keraniganj,80,69,31,80,42
Keraniganj,2,25,23,51,8
Keraniganj,39,109,11,46,46
Keraniganj,3,35,23,59,2
Keraniganj,39,298,22,68,10
Keraniganj,2,34,29,40,11
Keraniganj,92,227,31,64,33
Keraniganj,5,34,29,41,7
Keraniganj,61,238,35,46,25
Keraniganj,10,14,27,51,11
Keraniganj,89,201,28,41,97
Keraniganj,3,34,23,54,13
Keraniganj,94,159,31,60,16
Keraniganj,8,36,23,56,20
Keraniganj,54,194,33,50,64
Keraniganj,3,28,23,44,5
Keraniganj,30,65,17,58,20
Keraniganj,1,49,27,56,5
Keraniganj,73,297,23,77,72
Keraniganj,10,36,29,57,2
Keraniganj,21,224,16,58,27
Keraniganj,4,6,24,41,13
Keraniganj,65,225,34,44,97
Keraniganj,9,47,30,47,10
Keraniganj,57,164,33,36,69
Keraniganj,3,22,21,46,8
Keraniganj,83,85,17,54,60
Keraniganj,3,45,24,60,11
Keraniganj,28,106,30,59,88
Keraniganj,1,49,20,44,11
Keraniganj,80,266,23,53,22
Keraniganj,9,38,27,56,8
Keraniganj,89,281,19,47,86
Keraniganj,4,50,22,52,20
Keraniganj,22,231,22,59,75
Keraniganj,9,3,28,57,13
Keraniganj,100,220,13,51,95
Keraniganj,10,15,21,44,1
Keraniganj,84,63,11,60,90
Keraniganj,5,24,21,56,3
Keraniganj,42,130,22,80,99
Keraniganj,6,46,29,53,16
Keraniganj,74,118,17,60,21
Keraniganj,9,7,25,42,15
Keraniganj,61,289,14,71,27
Keraniganj,1,7,23,54,1
Keraniganj,89,284,31,79,90
Keraniganj,3,16,24,59,17
Keraniganj,24,249,16,42,12
Keraniganj,6,25,27,47,11
Keraniganj,46,179,10,35,50
Keraniganj,4,16,30,50,3
Keraniganj,23,268,34,64,21
Keraniganj,3,50,27,42,12
Keraniganj,98,85,14,72,46
Keraniganj,3,24,22,49,2
Keraniganj,26,210,34,61,69
Keraniganj,10,16,28,57,16
Keraniganj,38,297,25,41,80
Keraniganj,9,37,23,50,12
Keraniganj,34,217,21,50,50
Keraniganj,9,29,25,58,15
Keraniganj,82,248,11,46,61
Keraniganj,1,30,23,43,4
Keraniganj,59,259,10,37,47
Keraniganj,8,44,30,41,15
Keraniganj,72,247,34,57,75
Keraniganj,6,23,24,53,16
Keraniganj,81,54,18,65,99
Keraniganj,3,37,24,60,16
Keraniganj,61,153,28,78,43
Keraniganj,5,10,24,44,15
Keraniganj,57,104,21,60,28
Keraniganj,9,40,28,40,2
Keraniganj,88,117,17,36,32
Keraniganj,6,1,27,42,15
Keraniganj,43,250,33,68,38
Keraniganj,6,50,27,50,8
Keraniganj,40,265,24,43,67
Keraniganj,8,27,27,42,8
Keraniganj,71,245,17,40,60
Keraniganj,1,18,21,54,14
Keraniganj,39,185,15,50,62
Keraniganj,6,10,25,57,13
Keraniganj,95,163,12,67,33
Keraniganj,10,44,26,52,7
Keraniganj,34,230,19,58,79
Keraniganj,8,21,23,44,20
Keraniganj,100,215,16,36,86
Keraniganj,4,37,24,44,10
Keraniganj,30,91,16,44,92
Keraniganj,4,19,29,49,16
Keraniganj,42,81,18,33,12
Keraniganj,8,21,29,60,8
Keraniganj,94,187,28,77,23
Keraniganj,3,3,26,48,4
Keraniganj,43,289,14,45,79
Keraniganj,6,49,29,53,14
Keraniganj,97,283,33,77,51
Keraniganj,5,19,27,44,5
Keraniganj,47,54,31,58,35
Keraniganj,7,48,28,49,6
Keraniganj,21,256,22,43,45
Keraniganj,6,33,25,58,15
Keraniganj,65,275,14,39,35
Keraniganj,6,43,25,51,13
Keraniganj,50,66,29,69,79
Keraniganj,8,8,29,56,16
Keraniganj,29,266,30,37,21
Keraniganj,9,38,21,43,1
Keraniganj,47,111,18,76,82
Keraniganj,5,36,24,49,20
Keraniganj,29,61,13,76,65
Keraniganj,9,12,29,57,17
Keraniganj,53,147,17,33,30
Keraniganj,3,15,27,53,14
Keraniganj,54,84,17,67,77
Keraniganj,3,42,25,41,5
Keraniganj,72,232,15,44,25
Keraniganj,7,49,25,52,7
Keraniganj,48,89,15,76,13
Keraniganj,9,45,29,57,17
Keraniganj,99,234,22,32,93
Keraniganj,8,38,26,48,6
Keraniganj,76,234,11,74,52
Keraniganj,3,35,29,54,16
Keraniganj,48,284,14,41,65
Keraniganj,5,50,23,52,18
Keraniganj,55,185,29,42,67
Keraniganj,9,9,21,55,15
Keraniganj,59,171,16,55,16
Keraniganj,1,3,26,51,16
Keraniganj,80,158,29,53,35
Keraniganj,4,44,24,54,6
Keraniganj,81,199,29,42,84
Keraniganj,9,23,28,40,6
Keraniganj,80,97,23,33,62
Keraniganj,1,12,23,51,10
Keraniganj,54,155,13,74,83
Keraniganj,5,40,21,44,1
Keraniganj,38,229,17,46,47
Keraniganj,8,36,26,44,12
Keraniganj,50,213,19,43,45
Keraniganj,5,38,23,46,8
Keraniganj,91,240,20,70,75
Keraniganj,8,29,30,42,7
Keraniganj,57,89,22,80,66
Keraniganj,10,23,25,60,10
Keraniganj,66,189,19,69,57
Keraniganj,9,49,26,45,18
Keraniganj,73,117,16,77,42
Keraniganj,10,49,25,48,1
Keraniganj,89,181,24,51,98
Keraniganj,10,13,29,46,16
Keraniganj,20,110,11,71,52
Keraniganj,1,2,23,48,10
Keraniganj,24,101,33,30,89
Keraniganj,10,17,20,43,3
Keraniganj,98,59,32,60,41
Keraniganj,7,48,27,46,1
Keraniganj,22,85,23,66,100
Keraniganj,10,22,29,53,16
Keraniganj,45,137,14,62,14
Keraniganj,9,17,24,46,6
Keraniganj,60,107,11,46,78
Keraniganj,7,23,24,42,9
Keraniganj,41,127,28,70,32
Keraniganj,9,12,26,41,15
Keraniganj,93,273,34,64,69
Keraniganj,3,48,27,51,9
Keraniganj,100,137,12,40,56
Keraniganj,4,48,23,45,13
Keraniganj,80,96,21,55,10
Keraniganj,3,22,28,57,12
Keraniganj,95,163,23,62,85
Keraniganj,4,14,29,46,10
Keraniganj,64,198,17,65,96
Keraniganj,9,28,23,52,12
Keraniganj,84,238,19,64,72
Keraniganj,5,11,22,44,11
Keraniganj,50,188,33,44,91
Keraniganj,5,10,22,42,19
Keraniganj,47,296,20,50,19
Keraniganj,8,3,22,47,6
Keraniganj,44,119,25,55,65
Keraniganj,10,21,28,54,11
Keraniganj,95,87,10,55,29
Keraniganj,4,31,27,53,5
Keraniganj,58,292,14,46,21
Keraniganj,5,50,30,48,19
Keraniganj,33,54,29,80,84
Keraniganj,5,43,26,46,14
Keraniganj,52,68,16,74,93
Keraniganj,7,50,20,51,11
Keraniganj,45,54,16,45,38
Keraniganj,2,34,29,41,2
Keraniganj,66,106,22,64,80
Keraniganj,9,39,26,55,3
Keraniganj,39,105,15,45,19
Keraniganj,1,48,24,51,12
Keraniganj,46,149,18,67,28
Keraniganj,1,10,26,53,5
Keraniganj,20,128,35,68,72
Keraniganj,2,41,26,48,19
Keraniganj,100,172,14,41,89
Keraniganj,5,34,30,56,12
Keraniganj,50,188,16,75,48
Keraniganj,10,13,20,52,20
Keraniganj,64,268,32,44,53
Keraniganj,6,8,21,58,17
Keraniganj,34,260,17,38,42
Keraniganj,2,17,23,54,7
Keraniganj,69,109,21,68,24
Keraniganj,5,25,27,54,8
Keraniganj,78,153,24,44,83
Keraniganj,10,5,24,40,15
Keraniganj,48,169,22,75,23
Keraniganj,3,50,22,41,1
Keraniganj,77,293,15,34,56
Keraniganj,9,11,29,41,10
Keraniganj,40,264,19,38,43
Keraniganj,8,2,25,45,17
Keraniganj,58,298,20,60,67
Keraniganj,6,25,28,53,20
Keraniganj,91,268,16,36,42
Keraniganj,1,48,20,58,18
Keraniganj,80,110,21,49,10
Keraniganj,7,10,22,55,19
Keraniganj,98,71,12,77,88
Keraniganj,4,37,30,57,7
Keraniganj,85,278,20,64,66
Keraniganj,4,41,23,46,1
Keraniganj,51,252,19,35,98
Keraniganj,2,38,24,59,9
Keraniganj,76,275,15,45,75
Keraniganj,6,46,21,52,11
Keraniganj,35,190,16,54,47
Keraniganj,6,45,22,45,6
Keraniganj,32,200,30,55,50
Keraniganj,5,16,20,47,19
Keraniganj,66,70,34,64,38
Keraniganj,10,41,21,57,13
Keraniganj,93,228,21,67,67
Keraniganj,8,21,20,42,7
Keraniganj,75,126,10,37,82
Keraniganj,2,32,27,40,13
Keraniganj,27,270,22,41,26
Keraniganj,8,45,27,53,9
Keraniganj,92,78,22,41,10
Keraniganj,9,21,27,45,2
Keraniganj,55,52,21,68,76
Keraniganj,6,11,20,55,16
Keraniganj,49,207,26,72,36
Keraniganj,7,26,29,47,19
Keraniganj,64,171,21,49,42
Keraniganj,5,37,26,45,5
Keraniganj,80,259,20,71,91
Keraniganj,4,40,29,50,14
Keraniganj,34,86,24,48,28
Keraniganj,6,23,25,44,6
Keraniganj,81,95,24,68,88
Keraniganj,4,19,23,40,1
Keraniganj,94,140,27,79,13
Keraniganj,5,18,26,47,4
Keraniganj,79,77,18,59,51
Keraniganj,9,11,28,43,2
Keraniganj,52,233,17,33,35
Keraniganj,6,21,24,53,3
Keraniganj,39,80,14,32,82
Keraniganj,9,49,23,44,13
Keraniganj,46,52,13,72,67
Keraniganj,10,14,24,41,12
Keraniganj,46,221,34,34,69
Keraniganj,7,34,28,45,15
Keraniganj,71,83,33,79,46
Keraniganj,1,6,23,51,3
Keraniganj,25,237,29,38,96
Keraniganj,3,22,25,49,19
Keraniganj,25,291,33,73,31
Keraniganj,2,38,20,59,19
Keraniganj,30,190,14,54,21
Keraniganj,1,37,22,46,17
Keraniganj,89,257,26,73,27
Keraniganj,8,17,29,43,15
Keraniganj,71,151,27,48,60
Keraniganj,10,48,24,43,5
Keraniganj,53,259,31,43,59
Keraniganj,3,1,21,54,14
Keraniganj,30,203,27,46,59
Keraniganj,8,45,22,50,16
Keraniganj,49,292,18,55,59
Keraniganj,5,27,20,59,16
Keraniganj,39,217,28,44,84
Keraniganj,2,35,27,59,8
Keraniganj,78,239,22,48,21
Keraniganj,9,45,20,48,13
Keraniganj,43,61,11,79,42
Keraniganj,2,24,28,49,8
Keraniganj,62,77,12,55,43
Keraniganj,1,22,28,49,3
Keraniganj,40,116,26,35,57
Keraniganj,7,30,22,43,5
Keraniganj,39,216,11,38,56
Keraniganj,4,18,29,56,16
Keraniganj,98,203,28,58,40
Keraniganj,5,40,24,49,6
Keraniganj,55,132,29,60,83
Keraniganj,3,23,23,58,6
Keraniganj,41,87,26,37,38
Keraniganj,7,16,27,45,10
Keraniganj,32,214,31,79,31
Keraniganj,7,10,30,50,18
Keraniganj,42,86,12,71,60
Keraniganj,1,44,21,46,14
Keraniganj,35,121,19,60,17
Keraniganj,6,16,27,42,16
Keraniganj,23,254,13,70,64
Keraniganj,9,19,29,49,11
Keraniganj,48,114,32,53,32
Keraniganj,8,1,23,54,2
Keraniganj,27,230,35,71,25
Keraniganj,10,16,29,46,14
Keraniganj,83,62,29,45,82
Keraniganj,7,32,27,52,19
Keraniganj,35,185,28,56,10
Keraniganj,8,10,27,43,1
Keraniganj,20,241,31,60,50
Keraniganj,5,49,25,42,19
Keraniganj,43,231,19,39,99
Keraniganj,6,20,23,51,19
Keraniganj,35,281,24,50,21
Keraniganj,5,10,22,47,15
Keraniganj,45,72,30,39,56
Keraniganj,9,6,20,49,5
Keraniganj,75,153,20,40,54
Keraniganj,10,7,27,49,13
Keraniganj,40,227,26,41,83
Keraniganj,7,12,28,44,19
Keraniganj,100,104,22,80,74
Keraniganj,8,7,29,58,16
Keraniganj,34,275,10,39,19
Keraniganj,5,34,27,51,16
Keraniganj,57,159,22,65,25
Keraniganj,4,17,23,58,11
Keraniganj,25,61,32,30,75
Keraniganj,5,18,30,52,9
Keraniganj,75,165,15,78,56
Keraniganj,9,21,25,51,2
Keraniganj,99,192,20,61,63
Keraniganj,8,44,30,54,12
Keraniganj,57,138,25,65,23
Keraniganj,8,38,24,47,6
Keraniganj,23,132,27,43,80
Keraniganj,1,8,21,52,4
Keraniganj,30,151,28,37,90
Keraniganj,1,3,26,48,15
Keraniganj,31,180,26,31,36
Keraniganj,3,5,30,55,12
Keraniganj,86,111,11,31,24
Keraniganj,8,33,24,52,16
Keraniganj,75,95,20,56,50
Keraniganj,3,41,21,43,9
Keraniganj,31,174,19,38,41
Keraniganj,3,24,22,53,15
Keraniganj,84,245,10,74,11
Keraniganj,10,45,29,44,18
Keraniganj,24,97,13,46,24
Keraniganj,1,29,30,60,20
Keraniganj,87,204,32,45,97
Keraniganj,3,37,22,40,9
Keraniganj,62,221,30,37,41
Keraniganj,8,41,20,49,1
Keraniganj,36,112,29,32,76
Keraniganj,5,28,20,42,10
Keraniganj,70,83,15,34,74
Keraniganj,10,47,25,51,14
Keraniganj,71,89,27,39,29
Keraniganj,2,44,28,46,2
Keraniganj,66,219,31,30,33
Keraniganj,4,9,26,50,4
Keraniganj,90,227,11,69,69
Keraniganj,8,28,22,49,4
Keraniganj,78,295,30,53,20
Keraniganj,10,49,24,52,20
Keraniganj,20,258,10,60,89
Keraniganj,3,4,25,59,15
Keraniganj,83,279,20,77,59
Keraniganj,6,37,27,48,12
Keraniganj,71,99,22,40,15
Keraniganj,4,32,21,58,18
Keraniganj,76,175,12,48,45
Keraniganj,2,8,24,40,14
Keraniganj,27,263,21,31,73
Keraniganj,1,10,25,43,15
Keraniganj,61,293,25,40,89
Keraniganj,4,21,23,44,7
Keraniganj,73,250,29,45,66
Keraniganj,3,8,25,44,9
Keraniganj,24,114,31,56,48
Keraniganj,5,22,24,58,15
Keraniganj,21,62,34,75,52
Keraniganj,8,12,20,44,18
Keraniganj,74,94,24,75,23
Keraniganj,5,46,27,59,16
Keraniganj,68,278,21,63,98
Keraniganj,4,42,26,60,16
Keraniganj,91,148,29,56,62
Keraniganj,7,36,22,59,6
Keraniganj,78,158,32,75,44
Keraniganj,9,3,20,49,16
Keraniganj,76,179,27,39,13
Keraniganj,9,35,30,54,12
Keraniganj,97,118,31,38,82
Keraniganj,8,4,29,40,19
Keraniganj,28,197,34,73,81
Keraniganj,6,39,25,57,9
Keraniganj,88,141,13,58,70
Keraniganj,8,2,30,40,9
Keraniganj,29,236,35,63,18
Keraniganj,4,30,22,41,3
Keraniganj,56,137,23,58,100
Keraniganj,10,16,22,40,14
Keraniganj,25,147,14,58,52
Keraniganj,3,7,29,40,7
Keraniganj,43,221,15,32,12
Keraniganj,4,26,26,48,8
Keraniganj,33,248,31,61,77
Keraniganj,4,48,21,42,2
Keraniganj,55,119,33,70,28
Keraniganj,10,45,22,53,17
Keraniganj,59,184,26,66,50
Keraniganj,6,46,28,44,12
Keraniganj,83,84,32,30,37
Keraniganj,3,12,26,40,17
Keraniganj,87,183,13,79,92
Keraniganj,1,43,22,60,10
Keraniganj,85,95,34,36,26
Keraniganj,3,35,29,41,11
Keraniganj,87,125,22,65,13
Keraniganj,7,50,28,53,15
Keraniganj,28,202,23,50,98
Keraniganj,3,24,29,53,16
Keraniganj,82,173,18,63,97
Keraniganj,2,40,30,59,7
Keraniganj,67,276,26,40,10
Keraniganj,4,1,29,43,11
Keraniganj,64,152,20,67,37
Keraniganj,3,38,26,56,14
Keraniganj,74,135,21,45,17
Keraniganj,6,28,25,47,14
Keraniganj,58,75,31,37,43
Keraniganj,9,25,25,57,14
Keraniganj,39,86,28,55,100
Keraniganj,1,46,25,48,9
Keraniganj,27,233,32,35,22
Keraniganj,5,46,22,47,7
Keraniganj,85,250,28,32,40
Keraniganj,7,28,29,40,12
Keraniganj,32,67,33,58,53
Keraniganj,9,6,21,55,6
Keraniganj,98,224,29,68,18
Keraniganj,6,2,22,44,20
Keraniganj,99,165,20,76,26
Keraniganj,7,24,29,44,17
Keraniganj,29,190,22,45,27
Keraniganj,4,2,28,59,19
Keraniganj,72,251,14,36,23
Keraniganj,10,14,25,41,19
Keraniganj,91,233,10,66,91
Keraniganj,10,22,24,57,20
Keraniganj,42,258,21,46,68
Keraniganj,9,21,28,46,13
Keraniganj,82,245,28,36,31
Keraniganj,4,13,24,54,2
Keraniganj,77,163,24,47,82
Keraniganj,9,10,28,51,11
Keraniganj,27,126,34,46,59
Keraniganj,2,34,28,51,5
Keraniganj,87,251,13,41,31
Keraniganj,9,49,21,60,10
Keraniganj,31,192,25,30,87
Keraniganj,10,33,26,50,11
Keraniganj,83,260,15,58,52
Keraniganj,7,23,21,59,19
Keraniganj,75,264,26,61,93
Keraniganj,7,42,30,55,4
Keraniganj,85,156,34,67,81
Keraniganj,8,1,29,47,9
Keraniganj,32,192,13,60,57
Keraniganj,4,5,26,54,10
Keraniganj,63,221,15,57,61
Keraniganj,5,3,26,40,5
Keraniganj,35,234,12,61,74
Keraniganj,5,36,21,40,5
Keraniganj,54,71,25,48,32
Keraniganj,2,43,20,50,6
Keraniganj,39,180,31,30,16
Keraniganj,8,16,28,58,8
Keraniganj,83,160,16,62,15
Keraniganj,3,49,30,56,4
Keraniganj,20,221,32,59,84
Keraniganj,10,13,28,40,9
Keraniganj,63,300,19,32,27
Keraniganj,4,15,26,55,20
Keraniganj,21,161,21,55,29
Keraniganj,5,32,25,56,6
Keraniganj,31,129,16,67,47
Keraniganj,5,16,20,42,9
Keraniganj,56,210,23,75,16
Keraniganj,7,9,26,59,18
Keraniganj,24,175,31,31,83
Keraniganj,10,8,21,58,6
Keraniganj,55,193,31,63,57
Keraniganj,4,12,26,58,6
Keraniganj,67,163,16,41,99
Keraniganj,10,1,23,60,2
Keraniganj,84,136,28,76,11
Keraniganj,4,19,27,44,19
Keraniganj,90,260,13,70,94
Keraniganj,6,20,24,55,5
Keraniganj,87,216,16,75,17
Keraniganj,5,3,24,57,18
Keraniganj,61,234,31,66,21
Keraniganj,4,40,30,48,7
Keraniganj,50,158,26,38,47
Keraniganj,8,26,28,44,3
Keraniganj,73,238,28,54,45
Keraniganj,9,8,29,54,16
Keraniganj,20,211,28,54,68
Keraniganj,1,41,26,42,3
Keraniganj,62,76,15,37,15
Keraniganj,3,16,27,42,19
Keraniganj,74,286,29,75,82
Keraniganj,9,10,28,53,6
Keraniganj,50,227,19,53,25
Keraniganj,3,30,26,58,17
Keraniganj,24,225,21,38,12
Keraniganj,4,19,24,40,15
Keraniganj,80,144,20,61,74
Keraniganj,2,35,30,53,6
Keraniganj,93,200,25,66,83
Keraniganj,9,49,24,49,20
Keraniganj,56,84,17,54,82
Keraniganj,10,34,25,47,17
Keraniganj,69,118,22,68,33
Keraniganj,2,1,25,55,14
Keraniganj,69,123,11,35,52
Keraniganj,6,25,30,47,5
Keraniganj,39,204,33,71,87
Keraniganj,2,41,23,42,13
Keraniganj,95,211,16,36,84
Keraniganj,1,20,30,59,15
Keraniganj,28,99,27,62,40
Keraniganj,10,39,23,48,17
Keraniganj,69,249,13,44,89
Keraniganj,1,5,22,58,1
Keraniganj,70,51,11,34,23
Keraniganj,4,5,29,55,2
Keraniganj,42,104,20,49,43
Keraniganj,6,38,24,52,9
Keraniganj,36,292,30,37,29
Keraniganj,5,26,22,53,13
Keraniganj,67,126,28,39,74
Keraniganj,10,43,29,53,9
Keraniganj,76,113,17,79,20
Keraniganj,9,38,23,55,14
Keraniganj,62,238,10,42,22
Keraniganj,9,12,26,40,9
Keraniganj,61,115,17,46,47
Keraniganj,6,50,20,40,11
Keraniganj,32,125,11,33,97
Keraniganj,2,33,25,54,1
Keraniganj,92,123,11,58,71
Keraniganj,4,30,23,41,19
Keraniganj,47,185,24,61,16
Keraniganj,2,29,24,52,2
Keraniganj,33,145,28,41,74
Keraniganj,7,20,23,45,1
Keraniganj,25,284,31,55,63
Keraniganj,6,49,25,59,11
Keraniganj,43,158,29,76,25
Keraniganj,1,41,26,41,15
Keraniganj,77,201,35,40,14
Keraniganj,7,31,22,59,9
